Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
1264,20.75,1,0.02512588,8,150.4734,6,2004,2,1,1,890.8404
674,12.792854228644284,2,0.122519571,13,93.0436,5,1985,1,2,3,2363.59
151,13.35,2,0.15021128,13,179.066,2,2007,1,1,1,2696.49
572,7.96,1,0.028357839,3,163.2894,6,2004,2,1,1,4530.1032
1313,8.92,1,0.130663423,9,175.237,2,2007,1,1,1,2117.244
400,6.635,2,0.006335942,0,121.8098,9,1999,1,0,1,2048.6666
259,15.5,1,0.032845997,0,106.7938,1,1987,0,2,1,3215.814
54,6.13,1,0.076735903,4,62.4536,8,1997,2,0,1,1225.072
817,7.315,1,0.01530184,13,154.434,8,1997,2,0,1,1378.206
812,16.0,2,0.029377239,10,46.1718,0,1998,1,2,0,94.5436
856,16.85,1,0.233356571,13,146.576,0,1998,1,2,0,439.428
269,15.85,1,0.137053947,3,94.4094,3,2009,1,2,2,1047.3034
512,15.0,1,0.0,13,43.4744,8,1997,2,0,1,543.2928
1286,19.1,1,0.177236497,9,172.3422,6,2004,2,1,1,2586.633
582,19.0,1,0.111830282,5,105.4622,1,1987,0,2,1,952.7598
461,13.5,1,0.0,0,84.654,9,1999,1,0,1,1211.756
301,16.75,2,0.008204465,3,99.8674,9,1999,1,0,1,2342.9502
955,12.792854228644284,2,0.02439015,1,95.9068,5,1985,1,2,3,3207.8244
344,9.195,2,0.064143995,5,85.9566,7,2002,1,1,1,1691.132
441,19.35,1,0.033275634,10,173.8738,2,2007,1,1,1,2432.8332
1088,11.8,2,0.107662745,4,224.1772,2,2007,1,1,1,2890.9036
1095,10.6,1,0.01115195,1,40.6454,2,2007,1,1,1,167.7816
814,13.65,2,0.013064516,6,115.5834,7,2002,1,1,1,1382.2008
1034,14.85,2,0.009954237,13,158.263,9,1999,1,0,1,2659.871
1413,12.792854228644284,1,0.021214364,8,48.2034,4,1985,2,0,0,97.2068
795,13.5,2,0.067859568,4,60.1562,6,2004,2,1,1,1599.9174
1036,5.635,1,0.103481775,0,150.005,7,2002,1,1,1,1797.66
423,7.405,1,0.015358176,3,92.4146,2,2007,1,1,1,1459.4336
1320,12.792854228644284,1,0.293066133,9,177.0712,4,1985,2,0,0,351.5424
954,11.35,1,0.030981392,13,51.9008,2,2007,1,1,1,708.4112
35,12.792854228644284,1,0.0,14,153.8024,5,1985,1,2,3,7741.9224
1062,16.1,2,0.013623294,6,109.3596,7,2002,1,1,1,1186.4556
296,17.7,2,0.041098734,6,80.9276,3,2009,1,2,2,487.3656
1411,13.1,1,0.01209726,11,188.853,6,2004,2,1,1,3225.801
810,14.3,4,0.034382602,0,96.5726,1,1987,0,2,1,2251.0698
1094,12.792854228644284,1,0.035406842,13,244.317,5,1985,1,2,3,8262.578
1484,8.6,1,0.090374342,9,114.3176,7,2002,1,1,1,1946.7992
616,5.78,2,0.074451126,13,264.5568,3,2009,1,2,2,6327.7632
1214,8.195,1,0.031467128,0,91.8462,7,2002,1,1,1,2313.655
1218,13.65,2,0.078786674,4,184.824,8,1997,2,0,1,3355.632
774,17.35,1,0.056032247,0,102.3016,7,2002,1,1,1,1619.2256
1346,20.25,1,0.058935522,9,246.646,8,1997,2,0,1,2463.46
692,12.792854228644284,2,0.064577332,10,230.5352,4,1985,2,0,0,687.1056
1230,16.1,1,0.034306962,6,252.3356,8,1997,2,0,1,3815.034
798,12.792854228644284,2,0.053586458,6,89.7856,5,1985,1,2,3,966.7416
1169,17.6,2,0.076431919,10,113.2202,3,2009,1,2,2,2025.3636
1103,18.0,1,0.039090105,13,148.4418,7,2002,1,1,1,4119.9704
1431,12.5,1,0.031549131,8,99.0384,0,1998,1,2,0,197.0768
551,9.065,1,0.115233813,5,94.4094,1,1987,0,2,1,2856.282
1228,16.85,2,0.159825617,5,195.5478,6,2004,2,1,1,4262.4516
1296,16.0,1,0.073080167,9,228.4668,2,2007,1,1,1,2534.0348
388,9.3,1,0.066727717,5,181.6292,1,1987,0,2,1,2371.5796
361,6.215,1,0.012146608,6,37.9848,6,2004,2,1,1,782.9808
1101,20.1,2,0.022552083,6,226.6036,2,2007,1,1,1,6831.108
981,8.77,2,0.047036036,6,170.5422,2,2007,1,1,1,2759.0752
184,16.25,1,0.087158654,4,95.141,6,2004,2,1,1,2220.443
906,15.15,1,0.027756137,0,150.4708,1,1987,0,2,1,2106.5912
1334,13.15,1,0.092589917,9,159.5604,1,1987,0,2,1,1901.5248
1374,12.15,1,0.0,9,117.615,1,1987,0,2,1,1514.695
313,12.792854228644284,1,0.077427883,5,41.8454,4,1985,2,0,0,41.9454
1064,20.85,1,0.121227447,13,197.5452,6,2004,2,1,1,4306.3944
473,18.2,2,0.066284519,6,247.2092,6,2004,2,1,1,3486.1288
282,8.3,1,0.03549838,6,36.6506,3,2009,1,2,2,455.4072
1144,6.195,1,0.072131519,13,120.1098,7,2002,1,1,1,2892.2352
1161,15.1,1,0.0,6,216.4166,7,2002,1,1,1,2830.3158
1478,11.5,1,0.021020616,8,130.7942,7,2002,1,1,1,2782.3782
582,19.0,1,0.111902259,5,105.4622,6,2004,2,1,1,1905.5196
537,10.5,1,0.071548187,5,120.2098,3,2009,1,2,2,602.549
225,8.8,1,0.071540443,13,210.6612,9,1999,1,0,1,2508.7344
1482,12.792854228644284,1,0.121765124,8,264.1884,4,1985,2,0,0,264.9884
213,17.75,1,0.014609738,6,160.4262,7,2002,1,1,1,3182.524
613,12.792854228644284,2,0.080697998,5,39.8506,4,1985,2,0,0,37.9506
192,17.75,2,0.156802171,4,242.1538,6,2004,2,1,1,4326.3684
1082,20.75,1,0.024144862,6,123.373,6,2004,2,1,1,2093.941
924,16.7,2,0.062297249,13,60.6562,3,2009,1,2,2,592.562
545,12.792854228644284,1,0.052058711,5,55.5588,5,1985,1,2,3,1145.176
1377,13.85,1,0.031402114,11,40.248,7,2002,1,1,1,319.584
1238,15.35,2,0.113217223,6,191.1504,8,1997,2,0,1,1725.7536
346,12.1,1,0.0,6,177.3002,6,2004,2,1,1,3044.7034
1374,12.15,1,0.0,9,118.515,3,2009,1,2,2,1398.18
30,12.792854228644284,1,0.031139933,4,74.8012,4,1985,2,0,0,303.6048
1459,16.35,1,0.013363902,11,106.128,6,2004,2,1,1,1917.504
195,12.792854228644284,1,0.030952737,6,160.1578,5,1985,1,2,3,3048.6982
47,7.27,1,0.07136748,14,111.8518,3,2009,1,2,2,2277.036
13,13.8,1,0.058192802,4,246.9802,9,1999,1,0,1,5896.3248
217,20.25,2,0.022976493,0,240.3538,9,1999,1,0,1,4086.0146
896,9.3,3,0.111220521,1,65.7826,8,1997,2,0,1,968.739
348,14.15,1,0.037967687,15,125.6046,9,1999,1,0,1,1618.5598
1497,12.792854228644284,3,0.0,8,164.5526,5,1985,1,2,3,2302.3364
588,8.115,2,0.032158866,3,154.8972,8,1997,2,0,1,1713.7692
746,12.792854228644284,2,0.045068892,13,190.8872,4,1985,2,0,0,945.436
1518,11.1,1,0.033176087,9,120.1124,7,2002,1,1,1,1896.1984
1431,12.5,1,0.018845298,8,96.7384,6,2004,2,1,1,2759.0752
818,9.8,2,0.056375879,1,84.6908,6,2004,2,1,1,1006.6896
775,19.7,2,0.161356273,3,253.1014,3,2009,1,2,2,2805.0154
810,14.3,2,0.034605882,0,95.9726,2,2007,1,1,1,2153.1972
737,19.75,1,0.033942546,13,213.5902,9,1999,1,0,1,4460.1942
575,18.5,1,0.025740259,10,89.4172,1,1987,0,2,1,1605.9096
1361,12.792854228644284,1,0.026938317,9,174.1396,5,1985,1,2,3,4012.1108
472,12.35,2,0.033754478,10,199.0426,6,2004,2,1,1,3361.6242
1525,12.792854228644284,1,0.015375557,8,156.9604,5,1985,1,2,3,4278.4308
413,5.365,2,0.140458316,12,169.7764,9,1999,1,0,1,3263.7516
1422,12.792854228644284,1,0.046333982,8,97.2384,5,1985,1,2,3,2660.5368
464,20.5,2,0.0,5,82.8592,6,2004,2,1,1,908.1512
859,8.71,1,0.139228412,3,49.5376,8,1997,2,0,1,1198.44
376,12.792854228644284,1,0.0,12,109.4596,5,1985,1,2,3,1833.6132
812,16.0,2,0.0,10,48.1718,2,2007,1,1,1,756.3488
1245,17.6,1,0.00799436,4,171.6422,1,1987,0,2,1,3793.7284
1060,20.7,2,0.121767168,5,118.9466,7,2002,1,1,1,353.5398
646,13.0,2,0.030083482,3,61.922,6,2004,2,1,1,1557.972
1066,20.2,2,0.118025091,0,195.811,2,2007,1,1,1,2553.343
430,20.35,1,0.060649213,0,232.7616,1,1987,0,2,1,2812.3392
661,18.6,0,0.151931742,2,101.1358,1,1987,0,2,1,1105.8938
135,12.792854228644284,1,0.063831013,7,46.206,5,1985,1,2,3,1304.968
968,13.35,3,0.103091351,4,229.9352,2,2007,1,1,1,2519.3872
1261,17.85,1,0.052389407,13,120.9072,3,2009,1,2,2,2817.6656
1459,16.35,1,0.013355306,11,105.528,1,1987,0,2,1,2024.032
380,14.85,2,0.019550858,4,263.791,7,2002,1,1,1,4207.856
919,21.25,1,0.01005532,10,183.1608,2,2007,1,1,1,2756.412
658,14.15,1,0.034845668,13,242.7828,1,1987,0,2,1,3167.8764
507,17.2,2,0.025162022,3,145.9418,6,2004,2,1,1,1765.7016
679,12.792854228644284,1,0.022685222,6,161.592,5,1985,1,2,3,4314.384
801,10.85,1,0.162571649,13,107.4622,7,2002,1,1,1,529.311
1141,20.35,2,0.014825605,6,233.2958,8,1997,2,0,1,4206.5244
1341,16.35,1,0.058034349,9,124.802,0,1998,1,2,0,253.004
126,9.3,1,0.043785694,7,191.6846,8,1997,2,0,1,3057.3536
113,12.792854228644284,2,0.076798609,14,231.8958,5,1985,1,2,3,8413.0488
698,15.75,1,0.055241242,0,196.5452,2,2007,1,1,1,3131.9232
1370,14.85,1,0.061102235,9,253.2698,7,2002,1,1,1,2283.0282
743,18.6,1,0.039517121,5,243.6802,2,2007,1,1,1,5896.3248
1324,16.35,1,0.029565309,9,256.4646,3,2009,1,2,2,515.3292
1146,9.695,2,0.128283243,0,226.1404,8,1997,2,0,1,3375.606
923,15.15,2,0.012332667,13,130.0284,2,2007,1,1,1,3559.3668
360,14.3,2,0.065195229,6,88.9856,6,2004,2,1,1,1669.8264
177,10.895,1,0.108253944,6,194.8794,0,1998,1,2,0,585.2382
1406,8.39,1,0.121178848,9,165.1868,2,2007,1,1,1,2784.3756
40,18.35,0,0.0,4,151.934,1,1987,0,2,1,306.268
1529,15.2,1,0.09698132,8,116.3492,1,1987,0,2,1,2548.6824
630,20.2,1,0.064351908,13,259.4646,6,2004,2,1,1,2061.3168
1331,12.792854228644284,1,0.079419801,9,172.3106,5,1985,1,2,3,5475.5392
293,8.71,2,0.072301795,3,185.6924,7,2002,1,1,1,3331.6632
985,12.15,1,0.021719387,1,163.1184,6,2004,2,1,1,3467.4864
716,8.06,1,0.021420031,2,232.0326,7,2002,1,1,1,3003.4238
744,11.5,0,0.290430317,6,130.6652,0,1998,1,2,0,258.3304
927,14.85,1,0.018571641,3,187.3214,8,1997,2,0,1,4333.6922
1171,11.8,1,0.0,6,45.2402,3,2009,1,2,2,1148.505
85,14.7,1,0.020952705,7,143.5128,9,1999,1,0,1,2444.8176
1526,12.792854228644284,1,0.102371638,9,221.2456,4,1985,2,0,0,663.1368
1463,18.75,0,0.034278798,9,214.1218,1,1987,0,2,1,4488.1578
780,7.235,1,0.0,13,115.1834,7,2002,1,1,1,1382.2008
481,12.792854228644284,0,0.038377013,6,211.5586,5,1985,1,2,3,4432.2306
1438,19.6,1,0.025325897,8,150.9024,9,1999,1,0,1,3795.06
431,7.27,2,0.020898691,3,92.2488,2,2007,1,1,1,814.9392
458,15.1,2,0.105881129,6,42.0796,7,2002,1,1,1,454.0756
62,7.81,1,0.112906337,14,243.5486,0,1998,1,2,0,488.6972
173,7.81,2,0.055216312,3,125.5046,6,2004,2,1,1,3237.1196
878,6.465,1,0.125210375,3,266.8884,2,2007,1,1,1,1059.9536
1526,12.792854228644284,1,0.058185842,9,220.8456,5,1985,1,2,3,4199.8664
550,10.8,1,0.098814721,10,100.5042,3,2009,1,2,2,1884.8798
1159,9.5,2,0.022058724,10,196.8452,8,1997,2,0,1,3523.4136
518,20.7,2,0.100091576,6,125.5388,1,1987,0,2,1,2105.2596
112,8.895,1,0.075876602,7,235.9616,2,2007,1,1,1,1874.8928
608,15.6,1,0.037841362,13,125.2704,3,2009,1,2,2,2628.5784
456,9.0,1,0.081943273,5,214.5534,1,1987,0,2,1,3440.8544
281,19.35,1,0.016645164,5,120.9098,7,2002,1,1,1,1687.1372
1246,19.7,2,0.018061324,10,102.599,7,2002,1,1,1,2063.98
1194,12.792854228644284,2,0.028062401,1,44.0402,4,1985,2,0,0,91.8804
1304,5.825,1,0.091857904,9,160.7894,3,2009,1,2,2,1617.894
354,12.792854228644284,1,0.036109413,6,140.6154,5,1985,1,2,3,4538.0928
297,12.85,1,0.108633372,6,233.8642,3,2009,1,2,2,2323.642
781,12.85,1,0.03324652,13,172.4422,7,2002,1,1,1,4483.4972
662,17.5,1,0.016720132,10,139.918,1,1987,0,2,1,419.454
908,17.0,1,0.055433377,4,221.1114,8,1997,2,0,1,4434.228
1133,7.05,1,0.084966021,13,111.1912,8,1997,2,0,1,1965.4416
616,5.78,2,0.074135053,13,264.0568,6,2004,2,1,1,2109.2544
547,15.2,1,0.091745951,13,229.0352,6,2004,2,1,1,2290.352
873,12.792854228644284,1,0.056685383,6,178.437,5,1985,1,2,3,3175.866
328,11.35,2,0.00552947,6,169.279,6,2004,2,1,1,2376.906
358,17.5,1,0.013664703,5,257.7304,7,2002,1,1,1,5683.2688
184,16.25,1,0.087310672,4,95.541,9,1999,1,0,1,1544.656
1122,12.85,1,0.022639195,6,179.7318,9,1999,1,0,1,2165.1816
281,12.792854228644284,1,0.016531033,5,122.4098,5,1985,1,2,3,3012.745
418,8.84,2,0.076873991,5,109.9228,3,2009,1,2,2,1547.3192
999,12.792854228644284,1,0.035863436,10,58.3562,5,1985,1,2,3,1125.8678
1462,17.75,1,0.111301625,11,107.5912,8,1997,2,0,1,1528.6768
1546,6.38,1,0.015193323,9,143.347,7,2002,1,1,1,858.882
372,12.792854228644284,2,0.046408928,3,153.2998,5,1985,1,2,3,3998.7948
248,10.65,1,0.0,6,57.1272,6,2004,2,1,1,279.636
1128,13.1,1,0.07494003,4,75.0354,8,1997,2,0,1,902.8248
15,12.792854228644284,0,0.065119701,14,145.7128,5,1985,1,2,3,4026.7584
642,10.195,1,0.0,5,143.1154,2,2007,1,1,1,2410.8618
323,6.67,2,0.090456903,13,131.2626,2,2007,1,1,1,2098.6016
1501,5.32,1,0.093071679,8,103.8674,7,2002,1,1,1,509.337
216,12.792854228644284,2,0.048292189,0,133.1626,5,1985,1,2,3,2492.0894
39,12.1,1,0.029902679,14,144.3444,3,2009,1,2,2,1161.1552
587,13.85,2,0.056547986,2,232.73,3,2009,1,2,2,6291.81
1341,16.35,1,0.034726222,9,125.602,9,1999,1,0,1,3036.048
1316,18.35,1,0.088908547,9,192.8504,1,1987,0,2,1,2876.256
241,15.5,2,0.044024163,6,102.0332,0,1998,1,2,0,102.5332
1023,12.1,1,0.020568574,13,150.4734,8,1997,2,0,1,2078.6276
1023,12.1,1,0.020564685,13,148.2734,6,2004,2,1,1,3266.4148
980,19.25,2,0.058226609,5,85.2908,1,1987,0,2,1,671.1264
293,8.71,2,0.072155462,3,183.3924,8,1997,2,0,1,3146.5708
1268,10.5,1,0.027253711,9,170.9106,1,1987,0,2,1,3251.1014
1235,11.6,2,0.144604071,4,240.8222,3,2009,1,2,2,3585.333
962,16.0,2,0.193477995,6,55.9246,0,1998,1,2,0,405.4722
370,6.865,1,0.056945936,13,214.6218,7,2002,1,1,1,1923.4962
443,10.395,1,0.031288338,12,159.5604,7,2002,1,1,1,2852.2872
305,8.05,2,0.078400465,6,259.0646,8,1997,2,0,1,4380.2982
912,5.785,2,0.038976089,6,264.2252,2,2007,1,1,1,3934.878
369,10.3,2,0.058918844,6,191.653,9,1999,1,0,1,5313.084
643,12.5,1,0.031176157,6,103.099,3,2009,1,2,2,722.393
102,7.63,1,0.061159246,14,92.5436,9,1999,1,0,1,1607.2412
705,13.5,2,0.0,13,78.396,6,2004,2,1,1,1438.128
771,17.5,1,0.052550476,13,101.299,7,2002,1,1,1,722.393
47,12.792854228644284,1,0.124448295,14,112.0518,4,1985,2,0,0,113.8518
103,8.21,3,0.010808272,7,150.5392,3,2009,1,2,2,1043.9744
959,11.65,2,0.010963269,10,110.9544,3,2009,1,2,2,335.5632
355,18.5,0,0.0,13,119.8124,2,2007,1,1,1,4029.4216
935,7.72,4,0.075035902,1,78.7986,3,2009,1,2,2,856.8846
1496,5.88,1,0.024882614,9,149.4392,6,2004,2,1,1,1640.5312
530,6.85,1,0.022878953,5,262.3594,6,2004,2,1,1,3924.891
1320,12.792854228644284,1,0.166572501,9,176.1712,5,1985,1,2,3,3691.1952
158,7.52,0,0.055081623,6,128.8994,1,1987,0,2,1,2055.9904
1073,13.65,2,0.025920816,13,81.2302,8,1997,2,0,1,2059.9852
1425,12.792854228644284,1,0.029500321,9,46.2086,5,1985,1,2,3,802.9548
718,6.985,2,0.137645467,10,185.2608,7,2002,1,1,1,2940.1728
855,12.792854228644284,1,0.0,13,240.6222,5,1985,1,2,3,4302.3996
156,9.3,1,0.026818196,4,248.9092,0,1998,1,2,0,498.0184
1177,12.1,1,0.030102335,3,74.767,1,1987,0,2,1,2220.443
1190,5.98,1,0.043740308,6,145.3418,3,2009,1,2,2,2354.2688
1482,9.0,1,0.069653585,8,266.2884,9,1999,1,0,1,2914.8724
536,7.145,1,0.01785932,5,160.6578,3,2009,1,2,2,2246.4092
1535,19.0,1,0.017755213,8,211.7244,7,2002,1,1,1,2752.4172
802,7.855,2,0.161875063,0,35.6848,7,2002,1,1,1,335.5632
1045,19.5,1,0.128181759,1,156.1314,6,2004,2,1,1,2792.3652
318,8.71,1,0.121250374,3,92.7778,8,1997,2,0,1,1032.6558
170,11.5,1,0.014921093,15,173.908,3,2009,1,2,2,1211.756
1385,18.85,1,0.040434372,9,244.3144,9,1999,1,0,1,5635.3312
325,13.65,2,0.031508924,3,98.77,7,2002,1,1,1,1697.79
21,6.135,1,0.079094835,14,114.386,9,1999,1,0,1,1018.674
37,5.655,1,0.175793413,14,146.9102,3,2009,1,2,2,1749.7224
380,14.85,2,0.019495051,4,261.291,1,1987,0,2,1,10256.649
732,20.75,2,0.063313974,2,153.7682,6,2004,2,1,1,1829.6184
197,10.0,1,0.0674819,13,234.859,3,2009,1,2,2,1181.795
1178,10.3,1,0.070026951,4,263.6226,6,2004,2,1,1,6608.065
864,5.675,2,0.023496967,13,156.1288,8,1997,2,0,1,2828.3184
1336,5.51,1,0.0,8,98.9726,3,2009,1,2,2,1565.9616
532,17.75,3,0.073559521,12,33.9216,7,2002,1,1,1,830.9184
1253,17.75,1,0.07626905,0,113.1544,3,2009,1,2,2,1006.6896
1052,8.365,2,0.039925235,6,189.2188,7,2002,1,1,1,4570.0512
820,12.792854228644284,2,0.093883945,3,200.4742,4,1985,2,0,0,398.1484
1260,10.0,2,0.03773288,13,128.2994,1,1987,0,2,1,1413.4934
473,18.2,2,0.066400129,6,250.1092,9,1999,1,0,1,5727.2116
1,19.35,2,0.039920687,14,163.3868,6,2004,2,1,1,3439.5228
899,12.792854228644284,1,0.022351808,10,143.7812,5,1985,1,2,3,4986.842
1383,7.39,1,0.120180894,11,141.447,1,1987,0,2,1,2290.352
298,7.945,1,0.015900971,13,163.821,9,1999,1,0,1,1794.331
257,16.0,2,0.172759093,13,157.0972,8,1997,2,0,1,4673.916
1363,20.1,1,0.077454252,8,59.2536,8,1997,2,0,1,735.0432
212,20.6,1,0.039255412,6,94.4778,0,1998,1,2,0,93.8778
237,8.575,2,0.072252888,4,196.5794,2,2007,1,1,1,5267.1438
702,17.7,2,0.016664252,6,47.9034,3,2009,1,2,2,729.051
1237,20.0,2,0.086187886,5,125.4678,0,1998,1,2,0,127.1678
559,5.695,1,0.109784056,5,256.0646,0,1998,1,2,0,1288.323
1504,5.11,1,0.0,9,164.721,3,2009,1,2,2,3588.662
1063,15.25,2,0.0,13,178.166,7,2002,1,1,1,4853.682
191,12.792854228644284,2,0.029023048,3,177.837,5,1985,1,2,3,6704.606
312,18.25,2,0.183142346,4,110.357,1,1987,0,2,1,2087.283
675,15.6,2,0.0,13,170.6132,1,1987,0,2,1,6595.4148
227,13.0,1,0.153857402,3,76.3986,9,1999,1,0,1,778.986
911,7.02,1,0.081290366,6,147.3734,9,1999,1,0,1,2524.0478
836,19.7,1,0.066935459,13,177.537,8,1997,2,0,1,3175.866
1295,9.1,1,0.055514919,9,112.5518,9,1999,1,0,1,341.5554
697,8.0,2,0.050657232,1,249.9092,0,1998,1,2,0,249.0092
1292,17.75,1,0.098108957,8,240.9196,3,2009,1,2,2,4579.3724
1045,19.5,1,0.128405328,1,156.4314,9,1999,1,0,1,2326.971
1503,7.685,1,0.025477448,8,145.276,8,1997,2,0,1,3515.424
1557,9.6,1,0.040969757,8,188.7214,0,1998,1,2,0,376.8428
27,19.6,1,0.040550868,4,45.5718,0,1998,1,2,0,47.2718
1222,17.6,1,0.175545889,13,163.6868,0,1998,1,2,0,163.7868
343,15.6,2,0.099344826,4,63.6194,7,2002,1,1,1,743.0328
1481,12.65,1,0.042276746,9,108.4938,9,1999,1,0,1,1500.7132
1136,12.792854228644284,1,0.013861607,0,94.4462,5,1985,1,2,3,2036.0164
895,12.792854228644284,2,0.076387367,13,112.1518,5,1985,1,2,3,3870.9612
1487,14.5,1,0.08996026,8,159.5604,7,2002,1,1,1,1426.1436
454,6.425,1,0.010480751,3,116.5808,3,2009,1,2,2,2460.7968
124,9.695,0,0.070587419,7,176.9344,7,2002,1,1,1,5888.3352
82,19.6,1,0.03387323,14,56.1614,1,1987,0,2,1,828.921
1439,20.7,0,0.039238384,9,152.8366,6,2004,2,1,1,2569.3222
918,12.6,1,0.024331586,4,34.9874,2,2007,1,1,1,529.311
1440,8.275,1,0.110197977,9,104.2306,1,1987,0,2,1,3658.571
1301,12.792854228644284,1,0.028048877,9,106.1964,4,1985,2,0,0,210.3928
745,19.85,1,0.045631231,6,128.102,1,1987,0,2,1,1265.02
545,7.36,1,0.087559621,5,55.2588,0,1998,1,2,0,229.0352
786,20.35,2,0.252865979,10,82.7276,0,1998,1,2,0,162.4552
324,17.7,2,0.135306012,15,183.7924,9,1999,1,0,1,2221.1088
653,12.792854228644284,1,0.126760908,2,176.937,4,1985,2,0,0,352.874
254,8.39,2,0.024201084,5,112.6176,6,2004,2,1,1,2175.8344
268,9.195,1,0.015856295,0,81.6592,6,2004,2,1,1,1403.5064
43,8.93,1,0.028411899,4,152.334,6,2004,2,1,1,2143.876
1283,15.7,1,0.160529322,9,59.2562,1,1987,0,2,1,296.281
1534,16.7,1,0.026771204,9,246.3776,2,2007,1,1,1,1981.4208
132,12.792854228644284,1,0.049934854,14,95.0752,5,1985,1,2,3,2588.6304
736,20.5,2,0.113045883,6,194.1478,2,2007,1,1,1,2906.217
1299,12.792854228644284,1,0.015359722,9,163.7526,5,1985,1,2,3,1973.4312
569,11.65,1,0.034049703,12,112.286,2,2007,1,1,1,452.744
35,20.75,1,0.02128304,14,153.5024,9,1999,1,0,1,2428.8384
1010,12.792854228644284,1,0.063462048,5,157.563,5,1985,1,2,3,1721.093
313,16.2,1,0.074019393,5,41.7454,0,1998,1,2,0,83.8908
363,10.195,2,0.017666978,15,239.4538,7,2002,1,1,1,4566.7222
1471,12.792854228644284,1,0.124299531,9,73.4696,4,1985,2,0,0,298.2784
279,13.3,1,0.079739853,4,233.03,1,1987,0,2,1,5359.69
361,6.215,1,0.012167793,6,37.4848,9,1999,1,0,1,111.8544
894,6.67,2,0.0,13,90.5514,3,2009,1,2,2,974.0654
544,12.6,2,0.074338562,4,255.5356,2,2007,1,1,1,9664.7528
295,12.15,1,0.018407033,5,254.7698,6,2004,2,1,1,5834.4054
278,16.6,1,0.050369191,3,117.2124,9,1999,1,0,1,1422.1488
374,12.792854228644284,2,0.019837655,5,128.131,5,1985,1,2,3,1687.803
773,20.85,2,0.056465714,1,103.6648,8,1997,2,0,1,2285.0256
1409,11.0,1,0.054928641,8,101.7358,6,2004,2,1,1,1508.037
1404,15.6,1,0.066829875,11,185.5924,9,1999,1,0,1,3146.5708
302,12.792854228644284,1,0.122832172,4,217.685,4,1985,2,0,0,432.77
869,10.195,2,0.146692433,4,194.5794,2,2007,1,1,1,4096.6674
663,12.6,2,0.062827447,5,105.099,7,2002,1,1,1,1444.786
630,20.2,0,0.064464147,13,255.7646,9,1999,1,0,1,5410.9566
509,18.0,1,0.124959013,5,116.5124,3,2009,1,2,2,355.5372
958,6.75,2,0.0,4,96.7752,9,1999,1,0,1,1342.2528
634,12.35,2,0.15911489,10,158.1946,3,2009,1,2,2,1104.5622
931,7.59,2,0.145335007,6,173.108,7,2002,1,1,1,2077.296
804,14.8,1,0.081168135,10,190.5846,9,1999,1,0,1,3630.6074
1504,5.11,1,0.034874689,9,161.721,8,1997,2,0,1,2446.815
1188,6.38,0,0.031898175,4,177.4344,8,1997,2,0,1,1784.344
1078,8.3,2,0.038211537,4,87.7198,8,1997,2,0,1,1569.9564
519,16.7,2,0.03874616,13,143.8102,2,2007,1,1,1,4811.7366
1155,12.792854228644284,2,0.03443677,1,156.5288,5,1985,1,2,3,4870.9928
576,9.695,1,0.130261652,6,185.2898,7,2002,1,1,1,3367.6164
1405,8.235,1,0.014456938,8,184.795,6,2004,2,1,1,1464.76
252,10.195,1,0.126383094,3,112.1886,8,1997,2,0,1,667.1316
928,10.695,2,0.127620811,4,119.244,1,1987,0,2,1,3475.476
897,8.38,2,0.046878474,0,109.857,6,2004,2,1,1,2306.997
858,11.65,1,0.220111117,0,153.0024,0,1998,1,2,0,455.4072
620,9.195,2,0.0471117,5,52.0666,6,2004,2,1,1,615.1992
1244,8.1,2,0.019768503,3,88.6198,8,1997,2,0,1,1569.9564
347,18.6,1,0.015858893,13,152.9366,2,2007,1,1,1,453.4098
1464,17.6,1,0.018905326,8,234.659,8,1997,2,0,1,8508.924
1416,20.25,1,0.014280554,9,148.0418,3,2009,1,2,2,1177.1344
66,5.98,1,0.075675438,7,53.3614,9,1999,1,0,1,331.5684
1348,18.75,1,0.010381661,9,207.8954,9,1999,1,0,1,2292.3494
921,5.82,2,0.077475884,6,255.333,7,2002,1,1,1,4870.327
121,8.52,1,0.02705936,14,153.3682,8,1997,2,0,1,914.8092
404,15.5,2,0.126199917,6,178.4028,3,2009,1,2,2,1239.7196
390,16.7,2,0.119462225,6,182.7976,8,1997,2,0,1,1810.976
1043,9.6,2,0.027454997,13,258.1304,3,2009,1,2,2,2324.9736
1319,9.13,1,0.051928034,9,151.4024,9,1999,1,0,1,1973.4312
317,10.5,2,0.0,15,78.296,8,1997,2,0,1,1438.128
813,17.0,1,0.119570595,5,249.7434,9,1999,1,0,1,4221.8378
737,12.792854228644284,1,0.033725743,13,211.6902,5,1985,1,2,3,4247.804
555,9.195,1,0.101275792,0,46.4744,6,2004,2,1,1,950.7624
1267,10.1,1,0.056077574,9,117.8492,8,1997,2,0,1,1621.8888
1305,8.18,1,0.0,9,140.5154,7,2002,1,1,1,1701.7848
644,8.655,2,0.088178053,13,122.6756,6,2004,2,1,1,2302.3364
799,17.85,2,0.046608497,6,122.9388,8,1997,2,0,1,3095.97
490,10.65,2,0.085119855,13,229.8668,6,2004,2,1,1,4146.6024
325,13.65,2,0.031418984,3,99.27,1,1987,0,2,1,2596.62
